MQ135_Analog,MQ3_Analog,MiCS5524_Analog,Output,RSL_Hours
746,856,558,0,8
321,254,330,1,53
247,350,157,1,76
273,254,139,1,100
128,190,151,1,130
282,342,100,1,88
160,295,263,1,95
714,400,872,0,11
207,105,210,1,125
673,805,752,0,10
281,250,183,1,85
335,100,235,1,93
180,216,219,1,97
122,126,191,1,144
177,113,234,1,130
245,250,315,1,78
751,711,649,0,14
1023,530,842,0,10
1022,480,916,0,5
620,727,660,0,15
341,152,285,1,83
200,153,192,1,110
182,141,138,1,144
723,831,666,0,12
632,853,546,0,14
168,100,292,1,110
707,455,695,0,17
154,179,260,1,114
262,163,150,1,123
889,684,694,0,12
477,592,512,0,17
185,285,195,1,92
562,612,579,0,15
289,329,213,1,55
723,779,611,0,13
240,315,169,1,86
894,1023,944,0,3
608,552,589,0,18
670,653,599,0,16
308,308,194,1,80
246,200,185,1,95
717,887,614,0,10
127,172,100,1,138
166,226,313,1,93
564,597,724,0,12
148,145,292,1,116
151,162,245,1,117
718,464,683,0,15
264,159,247,1,92
540,605,586,0,13
100,154,165,1,138
110,195,100,1,145
114,336,300,1,87
281,188,232,1,97
252,194,177,1,102
802,524,624,0,16
323,252,111,1,84
594,918,694,0,12
683,697,828,0,12
220,330,308,1,69
836,400,739,0,14
613,959,564,0,14
262,311,325,1,56
558,712,788,0,11
350,193,272,1,65
129,250,349,1,87
132,324,350,1,67
338,192,104,1,98
100,125,152,1,165
545,1023,645,0,10
464,851,652,0,10
893,817,839,0,7
524,716,621,0,16
661,703,776,0,14
141,188,126,1,139
320,282,202,1,69
189,140,132,1,132
638,867,767,0,7
100,317,263,1,83
146,185,118,1,142
539,714,588,0,16
574,950,561,0,13
289,126,185,1,102
306,301,178,1,80
320,184,332,1,66
874,449,693,0,13
725,630,771,0,12
305,181,321,1,61
253,282,152,1,93
346,270,149,1,89
163,233,185,1,111
820,566,809,0,7
984,410,864,0,12
502,697,789,0,11
267,211,174,1,94
273,350,225,1,53
175,193,216,1,101
172,261,330,1,81
155,219,336,1,84
732,400,652,0,17
786,453,747,0,13
631,652,498,0,16
702,750,629,0,13
455,705,649,0,18
874,691,805,0,8
253,190,342,1,71
156,299,211,1,96
152,277,154,1,113
540,815,727,0,10
315,171,283,1,81
793,932,897,0,5
297,345,168,1,64
576,966,630,0,13
792,988,906,0,5
986,543,615,0,11
696,618,584,0,12
805,826,802,0,8
567,1001,714,0,9
191,182,100,1,125
305,235,100,1,97
642,959,578,0,10
934,775,1021,0,5
958,660,607,0,12
192,229,272,1,88
244,276,306,1,76
142,350,166,1,108
316,197,245,1,86
438,802,695,0,15
149,146,298,1,114
514,704,527,0,15
832,715,939,0,5
307,184,100,1,113
990,568,770,0,7
542,877,569,0,14
278,134,300,1,77
254,289,339,1,45
787,686,659,0,12
149,102,151,1,148
528,903,507,0,16
283,114,193,1,107
248,273,224,1,79
173,250,140,1,117
514,960,776,0,12
252,184,176,1,105
700,400,666,0,14
930,660,831,0,10
801,605,779,0,8
533,772,574,0,13
122,267,247,1,111
244,165,258,1,100
301,218,102,1,116
100,246,236,1,118
795,561,783,0,14
127,319,307,1,88
871,500,827,0,11
303,296,283,1,53
563,881,736,0,9
152,337,230,1,83
132,207,341,1,94
709,491,575,0,14
145,174,180,1,138
142,181,258,1,103
587,746,558,0,16
494,709,507,0,18
218,119,331,1,94
139,139,151,1,151
329,266,275,1,59
934,629,654,0,7
830,783,982,0,5
347,346,294,1,26
299,121,321,1,75
142,224,270,1,91
139,174,170,1,128
719,985,638,0,9
167,174,225,1,111
730,692,630,0,9
635,990,482,0,11
643,828,508,0,16
703,977,774,0,10
646,840,534,0,13
216,223,250,1,89
147,158,182,1,121
884,620,765,0,8
575,991,626,0,11
206,213,105,1,125
292,336,274,1,54
676,912,584,0,12
301,272,158,1,95
628,627,504,0,16
176,168,350,1,100
179,105,168,1,138
157,110,288,1,117
451,660,567,0,19
912,606,774,0,8
1013,574,816,0,6
350,146,107,1,108
720,683,657,0,9
251,290,235,1,68
132,243,305,1,104
100,347,309,1,89
121,176,163,1,139
859,911,965,0,2
633,904,685,0,9
143,283,324,1,78
944,538,651,0,9
225,333,350,1,52
165,332,232,1,80
293,270,311,1,47
165,249,231,1,111
682,913,776,0,9
763,819,925,0,4
100,144,345,1,110
247,253,224,1,96
714,651,718,0,9
918,700,761,0,6
289,112,133,1,129
413,607,618,0,14
203,129,231,1,128
633,941,507,0,15
493,1023,562,0,12
280,297,149,1,74
588,750,719,0,14
141,193,293,1,113
270,271,204,1,87
775,699,810,0,10
100,240,303,1,92
204,335,206,1,90
305,133,252,1,83
591,761,743,0,14
158,153,169,1,123
234,212,113,1,110
300,322,154,1,84
1023,655,830,0,8
175,344,215,1,73
1023,573,639,0,8
551,778,720,0,13
530,626,592,0,17
164,155,285,1,117
116,271,302,1,84
697,542,682,0,15
707,814,732,0,8
325,277,171,1,84
708,875,610,0,8
712,685,517,0,11
627,1023,518,0,12
209,182,275,1,89
577,921,762,0,8
232,267,223,1,97
507,936,775,0,13
541,852,729,0,12
736,917,497,0,13
308,298,157,1,84
485,1022,523,0,12
248,350,190,1,70
133,298,236,1,100
195,350,301,1,74
316,252,117,1,101
571,598,730,0,15
260,214,322,1,75
348,100,260,1,79
185,100,293,1,116
734,477,678,0,17
897,544,627,0,12
198,350,135,1,96
760,867,953,0,5
187,230,259,1,85
861,592,762,0,12
111,100,148,1,157
526,859,629,0,14
198,330,337,1,57
120,224,255,1,99
973,908,879,0,2
849,927,1023,0,6
278,106,230,1,117
1002,877,890,0,3
132,272,350,1,84
844,544,902,0,8
117,304,151,1,117
152,230,136,1,127
298,260,116,1,90
184,100,232,1,116
158,301,253,1,79
933,791,873,0,5
738,591,774,0,10
718,781,693,0,11
644,645,681,0,14
517,677,767,0,15
551,901,525,0,14
211,296,131,1,99
626,1003,707,0,8
1008,620,642,0,11
253,227,156,1,107
303,171,199,1,100
545,676,559,0,16
712,746,494,0,16
100,174,169,1,129
591,933,577,0,12
993,918,896,0,5
629,1023,728,0,8
697,615,827,0,12
828,507,790,0,12
839,400,713,0,11
708,589,760,0,13
182,350,220,1,86
218,167,100,1,137
134,202,107,1,140
904,644,694,0,8
266,120,176,1,124
863,777,826,0,5
645,973,569,0,8
182,342,250,1,83
927,411,819,0,8
652,862,597,0,14
594,685,548,0,17
576,591,814,0,13
500,1023,604,0,11
550,642,635,0,15
1023,630,778,0,10
161,262,296,1,83
325,133,202,1,97
946,416,918,0,12
148,308,228,1,82
141,171,242,1,110
748,665,904,0,7
243,191,211,1,102
329,155,149,1,95
323,288,174,1,84
185,212,174,1,110
502,720,647,0,14
954,538,668,0,11
592,897,662,0,12
262,325,262,1,55
258,171,296,1,81
244,130,179,1,109
121,204,350,1,92
439,781,555,0,18
689,918,543,0,12
265,193,255,1,78
139,200,278,1,97
281,272,289,1,65
350,234,100,1,102
757,576,827,0,11
508,879,521,0,13
936,847,979,0,4
949,491,758,0,10
209,140,149,1,140
988,516,876,0,7
527,697,565,0,13
275,212,206,1,90
162,100,264,1,131
720,738,665,0,8
714,1023,567,0,8
234,217,319,1,81
144,302,187,1,109
561,607,719,0,16
311,185,183,1,99
632,748,702,0,13
119,308,152,1,122
205,216,347,1,66
1023,533,834,0,5
669,607,631,0,16
236,181,156,1,124
843,870,850,0,8
157,213,303,1,106
149,198,247,1,108
282,290,124,1,93
701,584,708,0,11
283,280,340,1,41
493,702,745,0,13
676,994,786,0,5
117,226,263,1,112
283,175,290,1,75
104,128,307,1,124
790,917,888,0,5
472,993,751,0,11
303,239,269,1,81
498,694,506,0,15
263,153,143,1,107
298,244,331,1,56
597,759,574,0,14
117,305,229,1,97
487,738,724,0,15
198,283,135,1,113
306,114,238,1,91
140,197,100,1,132
741,677,618,0,15
594,785,592,0,13
913,602,840,0,6
178,268,152,1,109
497,996,850,0,10
345,157,277,1,69
570,602,786,0,12
245,317,154,1,89
268,191,141,1,116
266,201,124,1,112
114,173,336,1,95
306,202,204,1,78
452,941,761,0,8
170,133,167,1,125
285,233,324,1,69
869,596,651,0,11
114,220,238,1,113
296,201,313,1,70
736,821,483,0,13
790,589,671,0,12
162,214,257,1,97
140,275,162,1,121
555,716,573,0,17
577,1009,703,0,7
1023,1023,906,0,0
251,300,350,1,52
677,600,643,0,13
533,933,559,0,12
876,576,815,0,8
1008,487,732,0,10
223,142,330,1,88
745,760,626,0,12
286,159,148,1,104
790,522,821,0,9
744,881,782,0,6
871,622,728,0,11
340,288,303,1,40
349,102,350,1,64
308,344,247,1,55
255,136,321,1,95
745,1016,539,0,10
328,148,227,1,92
150,292,172,1,98
769,890,897,0,8
609,969,526,0,10
489,836,701,0,10
876,696,904,0,8
624,943,621,0,11
243,278,166,1,104
928,400,803,0,14
610,904,737,0,7
742,566,728,0,15
261,350,255,1,48
180,100,214,1,123
316,310,229,1,60
221,348,137,1,82
272,291,128,1,85
271,306,164,1,92
190,146,225,1,123
465,1016,517,0,11
338,160,330,1,67
346,134,156,1,103
346,141,268,1,82
167,338,307,1,74
267,274,218,1,87
136,133,132,1,152
296,196,201,1,103
191,349,100,1,111
212,321,169,1,86
693,758,673,0,11
191,268,122,1,116
174,248,216,1,114
540,978,643,0,9
881,769,1002,0,5
139,100,133,1,146
818,888,900,0,7
702,749,580,0,11
475,794,695,0,12
503,854,770,0,13
948,618,799,0,11
312,224,227,1,89
292,192,162,1,90
283,205,228,1,84
100,272,290,1,102
291,170,346,1,66
121,219,116,1,129
163,292,280,1,79
866,1013,885,0,4
125,112,296,1,122
738,696,816,0,7
948,701,949,0,6
1023,640,588,0,10
307,299,343,1,33
962,598,879,0,7
904,832,840,0,7
692,1023,713,0,7
556,688,713,0,12
155,264,329,1,73
179,256,267,1,93
216,203,303,1,93
662,868,751,0,8
127,350,304,1,87
250,210,240,1,83
226,163,229,1,108
560,884,499,0,15
1023,884,980,0,3
994,524,857,0,7
100,160,242,1,133
116,260,268,1,105
184,302,215,1,88
753,804,622,0,8
964,761,853,0,6
507,970,757,0,9
492,817,793,0,12
898,871,1003,0,3
770,508,740,0,12
305,155,134,1,116
135,284,350,1,78
310,298,314,1,54
330,167,234,1,78
243,190,350,1,67
527,971,649,0,14
268,161,130,1,113
186,288,311,1,81
108,311,221,1,112
996,764,914,0,6
661,690,654,0,13
726,479,881,0,9
766,704,804,0,10
772,476,806,0,9
315,236,122,1,91
510,755,713,0,11
728,823,677,0,9
177,294,128,1,114
294,161,205,1,99
563,881,709,0,8
298,303,197,1,81
280,310,221,1,73
312,164,229,1,83
200,189,200,1,102
606,926,753,0,11
227,314,213,1,82
838,452,614,0,17
983,883,934,0,5
285,347,149,1,71
184,164,263,1,97
651,643,735,0,9
591,757,677,0,11
442,623,512,0,15
331,331,174,1,73
501,864,848,0,11
169,171,135,1,132
127,189,216,1,123
583,950,500,0,13
870,578,659,0,13
862,644,888,0,10
161,250,281,1,92
755,722,552,0,12
539,794,633,0,12
340,100,289,1,77
900,921,1023,0,0
141,334,164,1,104
241,180,197,1,98
486,959,553,0,11
303,183,350,1,60
484,1013,751,0,12
188,268,145,1,115
598,837,594,0,11
196,164,324,1,100
750,924,934,0,4
303,253,350,1,51
491,676,781,0,13
661,909,585,0,10
508,805,619,0,11
252,100,109,1,142
271,245,100,1,110
501,672,743,0,13
244,152,339,1,89
712,1001,515,0,11
348,131,144,1,114
710,844,645,0,11
218,177,289,1,93
489,790,831,0,11
185,181,100,1,132
128,342,234,1,95
475,842,700,0,10
1023,665,695,0,7
519,741,512,0,17
342,109,326,1,72
306,100,270,1,106
684,987,780,0,6
328,156,269,1,75
1023,822,892,0,5
187,302,176,1,93
694,935,731,0,10
579,894,789,0,7
142,335,144,1,102
179,158,264,1,122
144,119,250,1,118
144,214,297,1,97
969,871,857,0,6
316,213,161,1,81
1023,623,718,0,6
639,812,577,0,11
725,927,783,0,10
100,282,241,1,113
907,450,828,0,8
549,945,674,0,10
883,457,771,0,11
861,600,764,0,9
750,936,947,0,3
100,304,334,1,79
243,225,111,1,110
197,307,240,1,85
228,336,100,1,106
118,272,207,1,107
349,143,307,1,71
813,1003,995,0,2
533,918,731,0,13
123,152,100,1,161
269,159,327,1,85
599,756,589,0,15
267,106,166,1,121
211,164,208,1,113
686,848,542,0,11
588,964,737,0,7
533,908,607,0,11
967,642,780,0,6
251,294,350,1,56
189,106,318,1,103
266,232,250,1,73
272,139,100,1,135
774,498,729,0,14
565,705,592,0,16
421,738,660,0,17
555,683,500,0,14
347,167,279,1,65
192,291,185,1,87
341,169,100,1,100
216,321,229,1,71
204,272,164,1,99
1023,631,684,0,7
251,286,203,1,79
747,673,785,0,9
688,439,690,0,15
588,958,693,0,7
302,307,154,1,69
460,576,632,0,16
290,303,344,1,42
239,134,256,1,103
837,918,925,0,5
624,904,610,0,9
329,115,238,1,88
350,262,236,1,70
298,205,234,1,94
170,182,123,1,137
233,325,113,1,98
213,317,306,1,58
227,281,143,1,104
495,778,500,0,13
191,100,104,1,143
207,168,194,1,127
140,173,168,1,136
262,288,311,1,67
551,812,581,0,16
966,538,662,0,9
185,277,234,1,90
800,901,645,0,7
554,662,712,0,14
856,546,791,0,9
447,647,537,0,18
729,863,553,0,13
727,611,588,0,12
196,229,350,1,86
231,350,150,1,79
202,300,100,1,108
557,972,765,0,9
939,613,688,0,7
890,901,844,0,4
143,272,196,1,118
484,669,724,0,15
773,791,593,0,11
519,940,633,0,14
770,714,589,0,12
1023,539,722,0,10
127,114,181,1,138
558,1013,719,0,9
834,898,892,0,4
636,634,465,0,18
349,130,210,1,104
660,868,645,0,10
724,965,508,0,12
996,404,865,0,6
740,449,723,0,13
112,104,179,1,151
660,896,760,0,12
112,186,158,1,149
138,145,263,1,125
219,116,172,1,135
245,289,159,1,82
946,596,908,0,7
306,283,335,1,59
698,528,615,0,17
264,100,134,1,126
171,323,236,1,76
152,274,100,1,121
657,685,680,0,14
347,241,278,1,51
485,702,727,0,12
197,350,173,1,87
714,608,602,0,14
164,146,100,1,144
286,258,140,1,89
105,334,131,1,121
290,345,290,1,38
268,142,208,1,104
680,642,768,0,12
668,592,668,0,16
1006,642,617,0,7
277,244,184,1,97
728,679,751,0,10
1009,464,892,0,7
888,805,946,0,4
217,253,165,1,110
173,219,350,1,79
271,211,139,1,98
259,208,192,1,98
861,701,953,0,8
204,333,281,1,74
230,273,196,1,100
680,751,662,0,11
205,180,287,1,88
630,857,696,0,11
250,122,202,1,116
819,485,768,0,10
702,642,562,0,11
586,988,511,0,13
203,159,234,1,121
665,794,721,0,12
720,866,712,0,7
700,953,675,0,7
200,224,116,1,120
773,853,976,0,5
191,100,219,1,116
929,592,768,0,6
493,814,692,0,15
138,342,336,1,62
133,113,343,1,106
922,544,652,0,8
187,274,280,1,73
229,118,199,1,124
636,920,843,0,7
823,975,905,0,5
570,649,739,0,11
773,486,682,0,14
232,131,292,1,109
243,116,151,1,132
498,618,500,0,15
537,725,723,0,11
325,286,100,1,91
147,267,197,1,113
247,267,267,1,73
336,109,192,1,108
269,182,340,1,83
940,968,899,0,4
949,652,662,0,11
897,538,677,0,13
441,912,647,0,11
320,261,113,1,100
270,187,107,1,121
156,154,231,1,111
258,247,228,1,86
800,950,584,0,8
232,154,208,1,121
544,607,558,0,19
920,639,592,0,10
206,100,350,1,106
421,820,624,0,12
650,606,718,0,13
139,100,342,1,110
262,290,239,1,72
732,928,770,0,5
234,160,262,1,100
683,731,579,0,12
664,874,595,0,9
732,948,664,0,7
205,325,211,1,79
731,700,884,0,6
961,649,692,0,10
626,842,524,0,14
983,885,1000,0,5
111,272,125,1,132
637,778,594,0,14
793,580,672,0,12
200,150,350,1,101
269,134,178,1,119
277,316,129,1,82
230,100,245,1,118
570,632,703,0,15
100,257,258,1,100
172,279,329,1,78
158,311,265,1,95
314,303,339,1,45
131,319,148,1,110
503,843,614,0,15
958,531,725,0,9
126,220,296,1,113
500,749,518,0,16
553,835,502,0,14
176,250,130,1,126
278,350,252,1,55
665,781,697,0,14
705,700,562,0,10
268,153,137,1,111
239,319,182,1,84
995,563,882,0,5
502,983,840,0,8
321,116,218,1,111
583,598,720,0,15
717,847,632,0,7
739,616,765,0,13
222,112,274,1,109
145,200,235,1,110
192,293,100,1,122
552,783,742,0,13
138,174,250,1,122
150,156,308,1,101
529,807,587,0,13
166,243,150,1,120
701,650,517,0,16
961,888,832,0,7
107,150,228,1,133
601,670,665,0,14
100,123,220,1,133
248,290,235,1,87
696,580,789,0,13
1005,458,842,0,12
975,792,925,0,6
767,457,622,0,14
590,820,698,0,9
196,161,174,1,119
275,176,100,1,122
182,151,119,1,129
704,593,502,0,15
523,762,585,0,17
204,250,158,1,110
551,925,523,0,11
553,937,651,0,13
166,214,329,1,87
902,508,757,0,8
270,118,318,1,93
941,740,641,0,8
146,249,204,1,114
255,229,189,1,87
335,178,108,1,105
897,659,679,0,10
798,655,880,0,7
214,100,228,1,115
296,109,110,1,136
941,647,745,0,11
209,252,349,1,74
334,289,338,1,52
285,117,209,1,113
898,795,907,0,7
1023,567,597,0,11
340,206,301,1,69
585,749,704,0,13
870,807,926,0,7
466,835,720,0,11
161,291,245,1,91
548,877,505,0,14
893,734,882,0,7
263,301,332,1,64
556,718,563,0,17
664,660,779,0,9
245,284,310,1,60
274,174,187,1,97
205,220,350,1,80
963,973,958,0,4
507,658,535,0,19
180,268,209,1,98
712,989,785,0,6
636,629,545,0,14
715,569,895,0,12
563,726,688,0,16
284,173,156,1,109
135,325,100,1,111
197,225,162,1,112
297,202,159,1,102
492,663,568,0,19
105,207,135,1,134
769,787,744,0,11
117,191,187,1,120
676,941,774,0,10
176,350,135,1,110
261,100,221,1,119
195,339,106,1,112
930,524,798,0,7
755,400,857,0,15
1015,610,840,0,6
234,137,131,1,117
574,648,638,0,15
256,160,223,1,114
515,1010,789,0,7
456,700,712,0,13
225,127,125,1,128
156,230,159,1,124
679,872,654,0,9
715,620,748,0,14
272,170,272,1,99
281,277,134,1,88
253,307,100,1,109
940,806,804,0,3
264,268,194,1,81
347,193,189,1,87
146,315,132,1,101
100,245,274,1,107
350,140,261,1,84
117,309,130,1,112
914,401,661,0,11
1023,400,855,0,10
535,847,596,0,12
318,301,235,1,73
461,882,710,0,13
704,557,792,0,15
278,187,103,1,127
626,1017,616,0,11
518,700,812,0,14
788,573,792,0,9
271,194,350,1,61
338,150,246,1,72
260,218,179,1,94
311,335,282,1,39
193,181,181,1,107
164,344,325,1,65
238,213,299,1,91
206,136,298,1,110
131,333,333,1,78
281,139,168,1,123
480,739,638,0,14
871,656,613,0,9
550,988,531,0,10
768,704,639,0,14
350,319,255,1,41
196,318,201,1,87
282,327,169,1,66
323,264,217,1,61
739,554,874,0,8
121,163,190,1,143
103,316,238,1,91
166,317,271,1,75
529,613,523,0,14
180,189,275,1,111
125,243,339,1,79
775,599,632,0,11
670,826,590,0,10
205,161,224,1,121
155,266,149,1,125
184,127,139,1,132
862,541,681,0,14
189,322,100,1,109
598,733,616,0,13
102,119,242,1,130
100,202,245,1,122
666,607,644,0,15
316,309,123,1,88
265,264,263,1,68
212,131,299,1,103
214,256,324,1,65
327,139,327,1,80
346,119,115,1,120
545,884,586,0,13
582,826,567,0,11
340,227,193,1,91
100,316,100,1,129
700,846,468,0,10
872,504,909,0,12
780,587,786,0,9
590,1023,613,0,7
474,618,754,0,15
350,115,238,1,89
341,232,281,1,72
218,197,105,1,114
137,296,225,1,105
509,665,792,0,14
531,845,752,0,10
637,899,611,0,12
122,340,255,1,76
350,244,343,1,35
556,694,691,0,14
323,297,323,1,38
191,135,343,1,85
737,990,733,0,7
268,201,303,1,66
658,697,801,0,13
100,178,350,1,97
297,324,201,1,78
240,348,106,1,97
474,684,813,0,14
948,470,577,0,15
706,476,861,0,14
560,807,617,0,12
112,285,165,1,109
440,768,586,0,16
125,264,261,1,101
709,933,733,0,8
894,603,702,0,13
312,232,350,1,57
737,740,752,0,10
198,269,127,1,104
153,122,150,1,143
223,215,248,1,83
314,112,251,1,100
100,190,243,1,129
232,219,181,1,111
747,469,828,0,11
168,289,182,1,104
278,284,275,1,69
866,715,788,0,9
346,228,124,1,81
879,477,736,0,10
712,641,823,0,13
266,244,103,1,109
639,869,728,0,11
254,170,243,1,102
210,211,129,1,119
209,297,139,1,95
845,634,851,0,11
529,616,541,0,14
188,218,193,1,117
1023,802,873,0,1
724,866,686,0,10
327,261,286,1,61
918,716,896,0,6
311,110,256,1,87
300,319,272,1,65
159,218,337,1,85
305,170,204,1,93
893,848,839,0,7
433,632,674,0,13
266,337,108,1,93
106,315,311,1,73
194,232,304,1,74
187,291,350,1,64
598,980,750,0,7
721,673,801,0,13
720,819,678,0,9
718,842,518,0,14
210,241,234,1,105
194,292,262,1,85
154,255,318,1,83
671,850,823,0,6
186,280,230,1,97
208,130,229,1,113
521,811,672,0,10
912,701,714,0,9
114,350,322,1,82
540,698,600,0,17
139,129,272,1,110
855,606,789,0,9
736,587,683,0,15
145,172,309,1,109
142,231,249,1,113
899,845,880,0,2
400,862,659,0,14
241,277,305,1,64
249,151,349,1,75
274,207,228,1,79
185,156,313,1,111
548,922,775,0,8
806,505,877,0,10
732,760,762,0,12
276,321,283,1,63
277,170,218,1,95
266,160,216,1,113
350,265,132,1,85
1011,548,885,0,6
159,270,194,1,105
772,1023,635,0,7
726,709,740,0,9
220,216,189,1,109
219,176,125,1,126
570,860,659,0,13
704,536,674,0,12
491,784,699,0,10
217,113,165,1,126
866,522,614,0,13
758,926,694,0,9
312,329,163,1,70
671,575,823,0,10
152,136,165,1,149
285,197,100,1,110
252,100,246,1,121
255,213,305,1,84
274,282,179,1,85
112,123,216,1,144
266,201,100,1,115
1023,511,746,0,8
1023,994,761,0,5
249,150,208,1,111
672,919,665,0,12
945,580,737,0,12
518,679,701,0,12
263,251,117,1,112
629,901,652,0,8
957,581,748,0,7
300,159,172,1,113
521,928,492,0,16
506,715,789,0,10
572,617,543,0,15
350,221,131,1,93
593,890,793,0,7
271,107,291,1,108
350,124,100,1,124
187,115,261,1,106
558,711,761,0,13
925,935,926,0,5
802,425,692,0,12
694,934,529,0,14
148,254,272,1,93
252,159,265,1,98
744,400,736,0,13
748,433,714,0,17
148,142,266,1,108
758,650,668,0,12
634,832,535,0,11
585,616,580,0,17
165,284,106,1,122
211,101,282,1,112
302,327,310,1,40
540,777,607,0,16
513,1023,744,0,11
112,231,100,1,140
169,338,314,1,69
816,1004,985,0,5
194,114,301,1,105
656,953,690,0,11
577,958,772,0,7
607,939,772,0,9
738,400,813,0,15
184,160,100,1,129
778,676,779,0,10
555,968,684,0,13
164,181,261,1,101
188,201,149,1,131
296,348,156,1,83
141,192,181,1,130
296,189,268,1,89
864,693,739,0,8
702,926,622,0,7
254,178,321,1,72
626,694,560,0,16
153,241,319,1,98
529,631,757,0,15
264,266,225,1,78
315,209,179,1,101
158,324,118,1,111
231,199,308,1,75
283,128,307,1,83
626,633,636,0,16
231,344,263,1,56
126,197,208,1,118
348,108,272,1,82
119,129,312,1,121
631,647,495,0,18
331,179,157,1,95
205,224,123,1,115
498,889,456,0,15
808,819,816,0,7
170,186,263,1,104
674,807,573,0,11
100,242,291,1,104
673,826,538,0,15
111,141,274,1,135
100,177,234,1,132
171,286,113,1,127
1023,434,735,0,10
545,882,682,0,9
992,493,668,0,13
191,161,173,1,122
539,683,751,0,15
949,499,761,0,10
184,334,105,1,109
870,584,653,0,14
735,1023,687,0,4
196,260,201,1,109
745,981,756,0,4
150,332,151,1,114
101,181,190,1,144
296,343,100,1,92
739,904,813,0,6
155,168,321,1,101
925,784,935,0,5
983,665,665,0,10
466,687,560,0,19
664,896,626,0,11
555,972,450,0,12
694,833,553,0,12
562,912,735,0,11
105,316,181,1,110
852,761,968,0,6
221,350,208,1,67
256,130,261,1,94
168,309,291,1,71
718,715,594,0,14
724,597,729,0,10
197,287,162,1,113
257,279,208,1,90
213,342,110,1,104
968,408,574,0,11
639,974,608,0,7
640,920,752,0,10
609,650,604,0,13
208,114,170,1,139
153,121,170,1,144
661,769,745,0,10
153,159,137,1,150
205,321,111,1,103
599,799,542,0,15
639,771,676,0,12
548,860,473,0,17
524,933,573,0,15
482,673,753,0,16
239,168,213,1,105
166,295,288,1,92
100,275,151,1,118
813,657,798,0,10
241,171,249,1,100
530,593,738,0,16
265,322,300,1,56
555,794,617,0,10
495,738,659,0,17
721,533,950,0,9
174,335,225,1,82
296,117,153,1,108
153,150,267,1,121
492,677,502,0,16
232,317,100,1,90
693,625,565,0,16
314,164,136,1,100
123,276,295,1,89
160,214,269,1,93
290,268,100,1,96
914,657,614,0,10
198,189,116,1,117
475,948,672,0,12
179,159,256,1,109
681,796,645,0,13
279,100,182,1,113
215,142,242,1,101
808,545,850,0,8
214,186,180,1,114
715,415,759,0,11
